"","X","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt","MSTD.LS.QN","NISfnd","orgF","yer","orgFnd","orgFnd2","ssnno","yer_ssn","yer_ssn2","lok_pos_lat","lok_pos_lon","MST.nummer","Dato_inds"
"4400","4400","qpcr0869","qpcr0869.20",95600002,"1450",54.9979444444444,10.1516333333333,"plt04","Mnemiopsis leidyi","Aug","MST1051",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1051_2020-08-10","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST1051_2020-08-10_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",54.9979444444444,10.1516333333333,"MST1051_2020-08-10","2020-08-10"
"4401","4401","qpcr0869","qpcr0869.21",94300001,"1400",55.6749722222222,10.0834583333333,"plt04","Mnemiopsis leidyi","Aug","MST1049",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1049_2020-08-13","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST1049_2020-08-13_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",55.6749722222222,10.0834583333333,"MST1049_2020-08-13","2020-08-13"
"4402","4402","qpcr0869","qpcr0869.22",94400007,"1200",56.1551,10.31935,"plt04","Mnemiopsis leidyi","Aug","MST1016",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1016_2020-08-18","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST1016_2020-08-18_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",56.1551,10.31935,"MST1016_2020-08-18","2020-08-18"
"4403","4403","qpcr0869","qpcr0869.23",91500007,"1050",55.3376333333333,8.35006666666667,"plt04","Mnemiopsis leidyi","Aug","MST0356",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0356_2020-08-25","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0356_2020-08-25_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",55.3376333333333,8.35006666666667,"MST0356_2020-08-25","2020-08-25"
"4404","4404","qpcr0869","qpcr0869.24",93420310,"950",56.4436166666667,10.9522722222222,"plt04","Mnemiopsis leidyi","Aug","MST1052",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1052_2020-08-26","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST1052_2020-08-26_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",56.4436166666667,10.9522722222222,"MST1052_2020-08-26","2020-08-26"
"4405","4405","qpcr0869","qpcr0869.25",97200002,"1650",55.862,12.75,"plt04","Mnemiopsis leidyi","Aug","MST0547",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0547_2020-08-31","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0547_2020-08-31_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",55.862,12.75,"MST0547_2020-08-31","2020-08-31"
"4406","4406","qpcr0869","qpcr0869.26",94300001,"1550",56.1318333333333,11.1501472222222,"plt04","Mnemiopsis leidyi","Sep","MST0459",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0459_2020-09-01","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0459_2020-09-01_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",56.1318333333333,11.1501472222222,"MST0459_2020-09-01","2020-09-01"
"4407","4407","qpcr0869","qpcr0869.27",99000052,"1550",55.0001666666667,13.3,"plt04","Mnemiopsis leidyi","Sep","MST0406",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0406_2020-09-03","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0406_2020-09-03_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",55.0001666666667,13.3,"MST0406_2020-09-03","2020-09-03"
"4408","4408","qpcr0869","qpcr0869.28",99210007,"1500",54.7395166666667,12.0860916666667,"plt04","Mnemiopsis leidyi","Sep","MST0439",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0439_2020-09-15","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0439_2020-09-15_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",54.7395166666667,12.0860916666667,"MST0439_2020-09-15","2020-09-15"
"4409","4409","qpcr0869","qpcr0869.29",91320001,"760",56.0778333333333,8.21679444444444,"plt04","Mnemiopsis leidyi","Sep","MST0364",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0364_2020-09-15","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0364_2020-09-15_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",56.0778333333333,8.21679444444444,"MST0364_2020-09-15","2020-09-15"
"4411","4411","qpcr0869","qpcr0869.30",98210012,"1500",54.7350833333333,11.083625,"plt04","Mnemiopsis leidyi","Sep","MST1006",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1006_2020-09-23","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST1006_2020-09-23_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",54.7350833333333,11.083625,"MST1006_2020-09-23","2020-09-23"
"4412","4412","qpcr0869","qpcr0869.31",92200001,"1400",57.6078333333333,9.90025555555555,"plt04","Mnemiopsis leidyi","May","MST0156",NA,"Unknown","Mnemiopsis","leidyi","2020","spri","MST0156_2020-05-15","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0156_2020-05-15_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"1st","2020, 1st halvår","2020, jan - jun",57.6078333333333,9.90025555555555,"MST0156_2020-05-15","2020-05-15"
"4413","4413","qpcr0869","qpcr0869.32",96510125,"1400",55.0294777777778,10.4241472222222,"plt04","Mnemiopsis leidyi","Mar","MST0535",NA,"Unknown","Mnemiopsis","leidyi","2020","spri","MST0535_2020-03-09","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0535_2020-03-09_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"1st","2020, 1st halvår","2020, jan - jun",55.0294777777778,10.4241472222222,"MST0535_2020-03-09","2020-03-09"
"4419","4419","qpcr0869","qpcr0869.9",93920064,"1050",57.5407666666667,10.4687805555556,"plt04","Mnemiopsis leidyi","Jun","MST0510",NA,"Unknown","Mnemiopsis","leidyi","2020","spri","MST0510_2020-06-10","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0869..","MST0510_2020-06-10_Mnemiopsis leidyi_qpcr0869","TRUE","TRUE",2020,TRUE,1,"1st","2020, 1st halvår","2020, jan - jun",57.5407666666667,10.4687805555556,"MST0510_2020-06-10","2020-06-10"
"4421","4421","qpcr0870","qpcr0870.10",93100011,"1400",56.056,11.7835333333333,"plt05","Mnemiopsis leidyi","Apr","MST0082",NA,"Unknown","Mnemiopsis","leidyi","2019","spri","MST0082_2019-04-03","0","2","1","0","'2/0/1/0'","Mnemiopsis leidyi.qpcr0870..","MST0082_2019-04-03_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2019,TRUE,1,"1st","2019, 1st halvår","2019, jan - jun",56.056,11.7835333333333,"MST0082_2019-04-03","2019-04-03"
"4422","4422","qpcr0870","qpcr0870.11",96120002,"1400",55.6616666666667,10.9839166666667,"plt05","Mnemiopsis leidyi","Apr","MST0252",NA,"Unknown","Mnemiopsis","leidyi","2019","spri","MST0252_2019-04-29","0","3","0","0","'3/0/0/0'","Mnemiopsis leidyi.qpcr0870..","MST0252_2019-04-29_Mnemiopsis leidyi_qpcr0870","FALSE","FALSE",2019,FALSE,0,"1st","2019, 1st halvår","2019, jan - jun",55.6616666666667,10.9839166666667,"MST0252_2019-04-29","2019-04-29"
"4423","4423","qpcr0870","qpcr0870.12",96100043,"1400",55.9,10.3852777777778,"plt05","Mnemiopsis leidyi","May","MST0203",NA,"Unknown","Mnemiopsis","leidyi","2019","spri","MST0203_2019-05-08","0","3","0","0","'3/0/0/0'","Mnemiopsis leidyi.qpcr0870..","MST0203_2019-05-08_Mnemiopsis leidyi_qpcr0870","FALSE","FALSE",2019,FALSE,0,"1st","2019, 1st halvår","2019, jan - jun",55.9,10.3852777777778,"MST0203_2019-05-08","2019-05-08"
"4424","4424","qpcr0870","qpcr0870.13",96220363,"1200",55.16155,11.6513194444444,"plt05","Mnemiopsis leidyi","Jun","MST0468",NA,"Unknown","Mnemiopsis","leidyi","2019","spri","MST0468_2019-06-27","0","1","2","0","'1/0/2/0'","Mnemiopsis leidyi.qpcr0870..","MST0468_2019-06-27_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2019,TRUE,1,"1st","2019, 1st halvår","2019, jan - jun",55.16155,11.6513194444444,"MST0468_2019-06-27","2019-06-27"
"4425","4425","qpcr0870","qpcr0870.14",93420310,"1350",56.1768333333333,10.9524222222222,"plt05","Mnemiopsis leidyi","Jun","MST0371",NA,"Unknown","Mnemiopsis","leidyi","2019","spri","MST0371_2019-06-28","0","0","3","0","'0/0/3/0'","Mnemiopsis leidyi.qpcr0870..","MST0371_2019-06-28_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2019,TRUE,1,"1st","2019, 1st halvår","2019, jan - jun",56.1768333333333,10.9524222222222,"MST0371_2019-06-28","2019-06-28"
"4426","4426","qpcr0870","qpcr0870.15",93920064,"1500",57.5407666666667,10.4687833333333,"plt05","Mnemiopsis leidyi","Jul","MST0277",NA,"Unknown","Mnemiopsis","leidyi","2019","spri","MST0277_2019-07-08","0","3","0","0","'3/0/0/0'","Mnemiopsis leidyi.qpcr0870..","MST0277_2019-07-08_Mnemiopsis leidyi_qpcr0870","FALSE","FALSE",2019,FALSE,0,"1st","2019, 1st halvår","2019, jan - jun",57.5407666666667,10.4687833333333,"MST0277_2019-07-08","2019-07-08"
"4428","4428","qpcr0870","qpcr0870.17",93220011,"1600",55.713,12.04,"plt05","Mnemiopsis leidyi","Aug","MST0147",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0147_2020-08-18","0","1","2","0","'1/0/2/0'","Mnemiopsis leidyi.qpcr0870..","MST0147_2020-08-18_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",55.713,12.04,"MST0147_2020-08-18","2020-08-18"
"4429","4429","qpcr0870","qpcr0870.18",92200001,"1400",57.6078333333333,9.90025555555555,"plt05","Mnemiopsis leidyi","Sep","MST0452",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0452_2020-09-29","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0870..","MST0452_2020-09-29_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",57.6078333333333,9.90025555555555,"MST0452_2020-09-29","2020-09-29"
"4430","4430","qpcr0870","qpcr0870.19",93000005,"1800",56.8568333333333,10.7847694444444,"plt05","Mnemiopsis leidyi","Aug","MST1003",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1003_2020-08-03","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0870..","MST1003_2020-08-03_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",56.8568333333333,10.7847694444444,"MST1003_2020-08-03","2020-08-03"
"4432","4432","qpcr0870","qpcr0870.20",92200001,"1600",57.6078333333333,9.90025555555555,"plt05","Mnemiopsis leidyi","Sep","MST0504",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST0504_2020-09-29","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0870..","MST0504_2020-09-29_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",57.6078333333333,9.90025555555555,"MST0504_2020-09-29","2020-09-29"
"4433","4433","qpcr0870","qpcr0870.21",93740007,"1050",56.62065,9.06807222222222,"plt05","Mnemiopsis leidyi","May","MST0394",NA,"Unknown","Mnemiopsis","leidyi","2020","spri","MST0394_2020-05-15","0","3","0","0","'3/0/0/0'","Mnemiopsis leidyi.qpcr0870..","MST0394_2020-05-15_Mnemiopsis leidyi_qpcr0870","FALSE","FALSE",2020,FALSE,0,"1st","2020, 1st halvår","2020, jan - jun",56.62065,9.06807222222222,"MST0394_2020-05-15","2020-05-15"
"4434","4434","qpcr0870","qpcr0870.22",92200001,"1500",57.6078333333333,9.90025555555555,"plt05","Mnemiopsis leidyi","Sep","MST0413",NA,"Unknown","Mnemiopsis","leidyi","2019","fall","MST0413_2019-09-24","1","0","2","0","'0/0/2/1'","Mnemiopsis leidyi.qpcr0870..","MST0413_2019-09-24_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2019,TRUE,1,"2nd","2019, 2nd halvår","2019, jul - nov",57.6078333333333,9.90025555555555,"MST0413_2019-09-24","2019-09-24"
"4435","4435","qpcr0870","qpcr0870.23",92200001,"1400",57.6078333333333,9.90025555555555,"plt05","Mnemiopsis leidyi","May","MST0455",NA,"Unknown","Mnemiopsis","leidyi","2020","spri","MST0455_2020-05-15","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0870..","MST0455_2020-05-15_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2020,TRUE,1,"1st","2020, 1st halvår","2020, jan - jun",57.6078333333333,9.90025555555555,"MST0455_2020-05-15","2020-05-15"
"4451","4451","qpcr0870","qpcr0870.9",94230001,"1400",55.4782166666667,10.5169111111111,"plt05","Mnemiopsis leidyi","Aug","MST1023",NA,"Unknown","Mnemiopsis","leidyi","2020","fall","MST1023_2020-08-31","3","0","0","0","'0/0/0/3'","Mnemiopsis leidyi.qpcr0870..","MST1023_2020-08-31_Mnemiopsis leidyi_qpcr0870","TRUE","TRUE",2020,TRUE,1,"2nd","2020, 2nd halvår","2020, jul - nov",55.4782166666667,10.5169111111111,"MST1023_2020-08-31","2020-08-31"
"4453","4453","qpcr0871","qpcr0871.10",93410113,"1600",56.1960916666667,10.7535388888889,"plt04","Homarus americanus","Jun","MST0385",NA,"Unknown","Homarus","americanus","2020","spri","MST0385_2020-06-10","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0385_2020-06-10_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"1st","2020, 1st halvår","2020, jan - jun",56.1960916666667,10.7535388888889,"MST0385_2020-06-10","2020-06-10"
"4454","4454","qpcr0871","qpcr0871.11",97200002,"1500",55.9374666666667,12.5189833333333,"plt04","Homarus americanus","Jun","MST0267",NA,"Unknown","Homarus","americanus","2020","spri","MST0267_2020-06-16","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0267_2020-06-16_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"1st","2020, 1st halvår","2020, jan - jun",55.9374666666667,12.5189833333333,"MST0267_2020-06-16","2020-06-16"
"4455","4455","qpcr0871","qpcr0871.12",91650035,"700",55.09355,8.56722777777778,"plt04","Homarus americanus","Jun","MST0350",NA,"Unknown","Homarus","americanus","2020","spri","MST0350_2020-06-17","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0350_2020-06-17_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"1st","2020, 1st halvår","2020, jan - jun",55.09355,8.56722777777778,"MST0350_2020-06-17","2020-06-17"
"4456","4456","qpcr0871","qpcr0871.13",99000052,"900",55.0001666666667,13.3,"plt04","Homarus americanus","Jun","MST0552",NA,"Unknown","Homarus","americanus","2020","spri","MST0552_2020-06-25","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0552_2020-06-25_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"1st","2020, 1st halvår","2020, jan - jun",55.0001666666667,13.3,"MST0552_2020-06-25","2020-06-25"
"4457","4457","qpcr0871","qpcr0871.14",99150002,"1601",55.0153333333333,14.9016361111111,"plt04","Homarus americanus","Jul","MST0522",NA,"Unknown","Homarus","americanus","2020","spri","MST0522_2020-07-28","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0522_2020-07-28_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"1st","2020, 1st halvår","2020, jan - jun",55.0153333333333,14.9016361111111,"MST0522_2020-07-28","2020-07-28"
"4458","4458","qpcr0871","qpcr0871.15",96220363,"0",55.1615666666667,11.6515833333333,"plt04","Homarus americanus","Aug","MST0435",NA,"Unknown","Homarus","americanus","2020","fall","MST0435_2020-08-03","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0435_2020-08-03_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",55.1615666666667,11.6515833333333,"MST0435_2020-08-03","2020-08-03"
"4459","4459","qpcr0871","qpcr0871.16",93000005,"1800",56.8568333333333,10.7847694444444,"plt04","Homarus americanus","Aug","MST1005",NA,"Unknown","Homarus","americanus","2020","fall","MST1005_2020-08-03","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1005_2020-08-03_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.8568333333333,10.7847694444444,"MST1005_2020-08-03","2020-08-03"
"4460","4460","qpcr0871","qpcr0871.17",93610032,"1550",56.6627666666667,9.96781388888889,"plt04","Homarus americanus","Aug","MST1010",NA,"Unknown","Homarus","americanus","2020","fall","MST1010_2020-08-04","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1010_2020-08-04_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.6627666666667,9.96781388888889,"MST1010_2020-08-04","2020-08-04"
"4461","4461","qpcr0871","qpcr0871.18",93730002,"1550",56.9573333333333,9.05207222222222,"plt04","Homarus americanus","Aug","MST1013",NA,"Unknown","Homarus","americanus","2020","fall","MST1013_2020-08-05","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1013_2020-08-05_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.9573333333333,9.05207222222222,"MST1013_2020-08-05","2020-08-05"
"4462","4462","qpcr0871","qpcr0871.19",93740007,"1150",56.6207333333333,9.06791111111111,"plt04","Homarus americanus","Aug","MST1002",NA,"Unknown","Homarus","americanus","2020","fall","MST1002_2020-08-06","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1002_2020-08-06_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.6207333333333,9.06791111111111,"MST1002_2020-08-06","2020-08-06"
"4464","4464","qpcr0871","qpcr0871.20",95600002,"1450",54.9979444444444,10.1516333333333,"plt04","Homarus americanus","Aug","MST1051",NA,"Unknown","Homarus","americanus","2020","fall","MST1051_2020-08-10","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1051_2020-08-10_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",54.9979444444444,10.1516333333333,"MST1051_2020-08-10","2020-08-10"
"4465","4465","qpcr0871","qpcr0871.21",94300001,"1400",55.6749722222222,10.0834583333333,"plt04","Homarus americanus","Aug","MST1049",NA,"Unknown","Homarus","americanus","2020","fall","MST1049_2020-08-13","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1049_2020-08-13_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",55.6749722222222,10.0834583333333,"MST1049_2020-08-13","2020-08-13"
"4466","4466","qpcr0871","qpcr0871.22",94400007,"1200",56.1551,10.31935,"plt04","Homarus americanus","Aug","MST1016",NA,"Unknown","Homarus","americanus","2020","fall","MST1016_2020-08-18","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1016_2020-08-18_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.1551,10.31935,"MST1016_2020-08-18","2020-08-18"
"4467","4467","qpcr0871","qpcr0871.23",91500007,"1050",55.3376333333333,8.35006666666667,"plt04","Homarus americanus","Aug","MST0356",NA,"Unknown","Homarus","americanus","2020","fall","MST0356_2020-08-25","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0356_2020-08-25_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",55.3376333333333,8.35006666666667,"MST0356_2020-08-25","2020-08-25"
"4468","4468","qpcr0871","qpcr0871.24",93420310,"950",56.4436166666667,10.9522722222222,"plt04","Homarus americanus","Aug","MST1052",NA,"Unknown","Homarus","americanus","2020","fall","MST1052_2020-08-26","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1052_2020-08-26_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.4436166666667,10.9522722222222,"MST1052_2020-08-26","2020-08-26"
"4469","4469","qpcr0871","qpcr0871.25",97200002,"1650",55.862,12.75,"plt04","Homarus americanus","Aug","MST0547",NA,"Unknown","Homarus","americanus","2020","fall","MST0547_2020-08-31","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0547_2020-08-31_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",55.862,12.75,"MST0547_2020-08-31","2020-08-31"
"4470","4470","qpcr0871","qpcr0871.26",94300001,"1550",56.1318333333333,11.1501472222222,"plt04","Homarus americanus","Sep","MST0459",NA,"Unknown","Homarus","americanus","2020","fall","MST0459_2020-09-01","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0459_2020-09-01_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.1318333333333,11.1501472222222,"MST0459_2020-09-01","2020-09-01"
"4471","4471","qpcr0871","qpcr0871.27",99000052,"1550",55.0001666666667,13.3,"plt04","Homarus americanus","Sep","MST0406",NA,"Unknown","Homarus","americanus","2020","fall","MST0406_2020-09-03","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0406_2020-09-03_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",55.0001666666667,13.3,"MST0406_2020-09-03","2020-09-03"
"4472","4472","qpcr0871","qpcr0871.28",99210007,"1500",54.7395166666667,12.0860916666667,"plt04","Homarus americanus","Sep","MST0439",NA,"Unknown","Homarus","americanus","2020","fall","MST0439_2020-09-15","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0439_2020-09-15_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",54.7395166666667,12.0860916666667,"MST0439_2020-09-15","2020-09-15"
"4473","4473","qpcr0871","qpcr0871.29",91320001,"760",56.0778333333333,8.21679444444444,"plt04","Homarus americanus","Sep","MST0364",NA,"Unknown","Homarus","americanus","2020","fall","MST0364_2020-09-15","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST0364_2020-09-15_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",56.0778333333333,8.21679444444444,"MST0364_2020-09-15","2020-09-15"
"4475","4475","qpcr0871","qpcr0871.30",98210012,"1500",54.7350833333333,11.083625,"plt04","Homarus americanus","Sep","MST1006",NA,"Unknown","Homarus","americanus","2020","fall","MST1006_2020-09-23","0","3","0","0","'3/0/0/0'","Homarus americanus.qpcr0871..","MST1006_2020-09-23_Homarus americanus_qpcr0871","FALSE","FALSE",2020,FALSE,0,"2nd","2020, 2nd halvår","2020, jul - nov",54.7350833333333,11.083625,"MST1006_2020-09-23","2020-09-23"
