"","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt"
"3481","qpcr0837","qpcr0837.29",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"NaN",NA,"Unknown","Mya","arenaria",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Mya arenaria.qpcr0837.."
"3482","qpcr0837","qpcr0837.3",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"std1E3",NA,"Standard","Mya","arenaria",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Mya arenaria.qpcr0837.."
"3483","qpcr0837","qpcr0837.30",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"NaN",NA,"Unknown","Mya","arenaria",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Mya arenaria.qpcr0837.."
"3484","qpcr0837","qpcr0837.31",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"NaN",NA,"Unknown","Mya","arenaria",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Mya arenaria.qpcr0837.."
"3485","qpcr0837","qpcr0837.32",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"NaN",NA,"Unknown","Mya","arenaria",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Mya arenaria.qpcr0837.."
"3486","qpcr0837","qpcr0837.4",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"std1E2",NA,"Standard","Mya","arenaria",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Mya arenaria.qpcr0837.."
"3487","qpcr0837","qpcr0837.5",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"std1E1",NA,"Standard","Mya","arenaria",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Mya arenaria.qpcr0837.."
"3488","qpcr0837","qpcr0837.6",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"std1E0",NA,"Standard","Mya","arenaria",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Mya arenaria.qpcr0837.."
"3489","qpcr0837","qpcr0837.7",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"std1E-1",NA,"Standard","Mya","arenaria",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Mya arenaria.qpcr0837.."
"3490","qpcr0837","qpcr0837.8",NA,NA,NA,NA,"plt05","Mya arenaria",NA,"std1ENTC",NA,"NTC","Mya","arenaria",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Mya arenaria.qpcr0837.."
"3491","qpcr0837","qpcr0837.9",94230001,1400,55.4782166666667,10.5169111111111,"plt05","Mya arenaria","Aug","MST1023",NA,"Unknown","Mya","arenaria",2020,"fall","MST1023_2020-08-31",3,0,0,0,"'0/0/0/3'","Mya arenaria.qpcr0837.."
"3492","qpcr0838","qpcr0838.1",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E5",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Rhithropanopeus harrisii.qpcr0838.."
"3493","qpcr0838","qpcr0838.10",93410113,1600,56.1960916666667,10.7535388888889,"plt04","Rhithropanopeus harrisii","Jun","MST0385",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0385_2020-06-10",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3494","qpcr0838","qpcr0838.11",97200002,1500,55.9374666666667,12.5189833333333,"plt04","Rhithropanopeus harrisii","Jun","MST0267",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0267_2020-06-16",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3495","qpcr0838","qpcr0838.12",91650035,700,55.09355,8.56722777777778,"plt04","Rhithropanopeus harrisii","Jun","MST0350",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0350_2020-06-17",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3496","qpcr0838","qpcr0838.13",99000052,900,55.0001666666667,13.3,"plt04","Rhithropanopeus harrisii","Jun","MST0552",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0552_2020-06-25",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3497","qpcr0838","qpcr0838.14",99150002,1601,55.0153333333333,14.9016361111111,"plt04","Rhithropanopeus harrisii","Jul","MST0522",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0522_2020-07-28",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3498","qpcr0838","qpcr0838.15",96220363,0,55.1615666666667,11.6515833333333,"plt04","Rhithropanopeus harrisii","Aug","MST0435",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0435_2020-08-03",0,2,1,0,"'2/0/1/0'","Rhithropanopeus harrisii.qpcr0838.."
"3499","qpcr0838","qpcr0838.16",93000005,1800,56.8568333333333,10.7847694444444,"plt04","Rhithropanopeus harrisii","Aug","MST1005",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1005_2020-08-03",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3500","qpcr0838","qpcr0838.17",93610032,1550,56.6627666666667,9.96781388888889,"plt04","Rhithropanopeus harrisii","Aug","MST1010",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1010_2020-08-04",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3501","qpcr0838","qpcr0838.18",93730002,1550,56.9573333333333,9.05207222222222,"plt04","Rhithropanopeus harrisii","Aug","MST1013",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1013_2020-08-05",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3502","qpcr0838","qpcr0838.19",93740007,1150,56.6207333333333,9.06791111111111,"plt04","Rhithropanopeus harrisii","Aug","MST1002",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1002_2020-08-06",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3503","qpcr0838","qpcr0838.2",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E4",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Rhithropanopeus harrisii.qpcr0838.."
"3504","qpcr0838","qpcr0838.20",95600002,1450,54.9979444444444,10.1516333333333,"plt04","Rhithropanopeus harrisii","Aug","MST1051",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1051_2020-08-10",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3505","qpcr0838","qpcr0838.21",94300001,1400,55.6749722222222,10.0834583333333,"plt04","Rhithropanopeus harrisii","Aug","MST1049",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1049_2020-08-13",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3506","qpcr0838","qpcr0838.22",94400007,1200,56.1551,10.31935,"plt04","Rhithropanopeus harrisii","Aug","MST1016",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1016_2020-08-18",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3507","qpcr0838","qpcr0838.23",91500007,1050,55.3376333333333,8.35006666666667,"plt04","Rhithropanopeus harrisii","Aug","MST0356",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0356_2020-08-25",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3508","qpcr0838","qpcr0838.24",93420310,950,56.4436166666667,10.9522722222222,"plt04","Rhithropanopeus harrisii","Aug","MST1052",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1052_2020-08-26",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3509","qpcr0838","qpcr0838.25",97200002,1650,55.862,12.75,"plt04","Rhithropanopeus harrisii","Aug","MST0547",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0547_2020-08-31",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3510","qpcr0838","qpcr0838.26",94300001,1550,56.1318333333333,11.1501472222222,"plt04","Rhithropanopeus harrisii","Sep","MST0459",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0459_2020-09-01",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3511","qpcr0838","qpcr0838.27",99000052,1550,55.0001666666667,13.3,"plt04","Rhithropanopeus harrisii","Sep","MST0406",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0406_2020-09-03",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3512","qpcr0838","qpcr0838.28",99210007,1500,54.7395166666667,12.0860916666667,"plt04","Rhithropanopeus harrisii","Sep","MST0439",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0439_2020-09-15",0,1,2,0,"'1/0/2/0'","Rhithropanopeus harrisii.qpcr0838.."
"3513","qpcr0838","qpcr0838.29",91320001,760,56.0778333333333,8.21679444444444,"plt04","Rhithropanopeus harrisii","Sep","MST0364",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0364_2020-09-15",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3514","qpcr0838","qpcr0838.3",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E3",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Rhithropanopeus harrisii.qpcr0838.."
"3515","qpcr0838","qpcr0838.30",98210012,1500,54.7350833333333,11.083625,"plt04","Rhithropanopeus harrisii","Sep","MST1006",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1006_2020-09-23",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3516","qpcr0838","qpcr0838.31",92200001,1400,57.6078333333333,9.90025555555555,"plt04","Rhithropanopeus harrisii","May","MST0156",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0156_2020-05-15",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3517","qpcr0838","qpcr0838.32",96510125,1400,55.0294777777778,10.4241472222222,"plt04","Rhithropanopeus harrisii","Mar","MST0535",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0535_2020-03-09",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3518","qpcr0838","qpcr0838.4",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E2",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0838.."
"3519","qpcr0838","qpcr0838.5",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E1",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0838.."
"3520","qpcr0838","qpcr0838.6",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E0",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0838.."
"3521","qpcr0838","qpcr0838.7",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1E-1",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3522","qpcr0838","qpcr0838.8",NA,NA,NA,NA,"plt04","Rhithropanopeus harrisii",NA,"std1ENTC",NA,"NTC","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3523","qpcr0838","qpcr0838.9",93920064,1050,57.5407666666667,10.4687805555556,"plt04","Rhithropanopeus harrisii","Jun","MST0510",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0510_2020-06-10",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0838.."
"3524","qpcr0839","qpcr0839.1",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E5",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Rhithropanopeus harrisii.qpcr0839.."
"3525","qpcr0839","qpcr0839.10",93100011,1400,56.056,11.7835333333333,"plt05","Rhithropanopeus harrisii","Apr","MST0082",NA,"Unknown","Rhithropanopeus","harrisii",2019,"spri","MST0082_2019-04-03",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3526","qpcr0839","qpcr0839.11",96120002,1400,55.6616666666667,10.9839166666667,"plt05","Rhithropanopeus harrisii","Apr","MST0252",NA,"Unknown","Rhithropanopeus","harrisii",2019,"spri","MST0252_2019-04-29",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3527","qpcr0839","qpcr0839.12",96100043,1400,55.9,10.3852777777778,"plt05","Rhithropanopeus harrisii","May","MST0203",NA,"Unknown","Rhithropanopeus","harrisii",2019,"spri","MST0203_2019-05-08",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3528","qpcr0839","qpcr0839.13",96220363,1200,55.16155,11.6513194444444,"plt05","Rhithropanopeus harrisii","Jun","MST0468",NA,"Unknown","Rhithropanopeus","harrisii",2019,"spri","MST0468_2019-06-27",0,1,2,0,"'1/0/2/0'","Rhithropanopeus harrisii.qpcr0839.."
"3529","qpcr0839","qpcr0839.14",93420310,1350,56.1768333333333,10.9524222222222,"plt05","Rhithropanopeus harrisii","Jun","MST0371",NA,"Unknown","Rhithropanopeus","harrisii",2019,"spri","MST0371_2019-06-28",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3530","qpcr0839","qpcr0839.15",93920064,1500,57.5407666666667,10.4687833333333,"plt05","Rhithropanopeus harrisii","Jul","MST0277",NA,"Unknown","Rhithropanopeus","harrisii",2019,"spri","MST0277_2019-07-08",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3531","qpcr0839","qpcr0839.16",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NEC17",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3532","qpcr0839","qpcr0839.17",93220011,1600,55.713,12.04,"plt05","Rhithropanopeus harrisii","Aug","MST0147",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0147_2020-08-18",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3533","qpcr0839","qpcr0839.18",92200001,1400,57.6078333333333,9.90025555555555,"plt05","Rhithropanopeus harrisii","Sep","MST0452",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0452_2020-09-29",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3534","qpcr0839","qpcr0839.19",93000005,1800,56.8568333333333,10.7847694444444,"plt05","Rhithropanopeus harrisii","Aug","MST1003",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1003_2020-08-03",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3535","qpcr0839","qpcr0839.2",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E4",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Rhithropanopeus harrisii.qpcr0839.."
"3536","qpcr0839","qpcr0839.20",92200001,1600,57.6078333333333,9.90025555555555,"plt05","Rhithropanopeus harrisii","Sep","MST0504",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST0504_2020-09-29",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3537","qpcr0839","qpcr0839.21",93740007,1050,56.62065,9.06807222222222,"plt05","Rhithropanopeus harrisii","May","MST0394",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0394_2020-05-15",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3538","qpcr0839","qpcr0839.22",92200001,1500,57.6078333333333,9.90025555555555,"plt05","Rhithropanopeus harrisii","Sep","MST0413",NA,"Unknown","Rhithropanopeus","harrisii",2019,"fall","MST0413_2019-09-24",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3539","qpcr0839","qpcr0839.23",92200001,1400,57.6078333333333,9.90025555555555,"plt05","Rhithropanopeus harrisii","May","MST0455",NA,"Unknown","Rhithropanopeus","harrisii",2020,"spri","MST0455_2020-05-15",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3540","qpcr0839","qpcr0839.24",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NEC20",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3541","qpcr0839","qpcr0839.25",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3542","qpcr0839","qpcr0839.26",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3543","qpcr0839","qpcr0839.27",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3544","qpcr0839","qpcr0839.28",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3545","qpcr0839","qpcr0839.29",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3546","qpcr0839","qpcr0839.3",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E3",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0839.."
"3547","qpcr0839","qpcr0839.30",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3548","qpcr0839","qpcr0839.31",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3549","qpcr0839","qpcr0839.32",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"NaN",NA,"Unknown","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3550","qpcr0839","qpcr0839.4",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E2",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0839.."
"3551","qpcr0839","qpcr0839.5",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E1",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0839.."
"3552","qpcr0839","qpcr0839.6",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E0",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Rhithropanopeus harrisii.qpcr0839.."
"3553","qpcr0839","qpcr0839.7",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1E-1",NA,"Standard","Rhithropanopeus","harrisii",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3554","qpcr0839","qpcr0839.8",NA,NA,NA,NA,"plt05","Rhithropanopeus harrisii",NA,"std1ENTC",NA,"NTC","Rhithropanopeus","harrisii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3555","qpcr0839","qpcr0839.9",94230001,1400,55.4782166666667,10.5169111111111,"plt05","Rhithropanopeus harrisii","Aug","MST1023",NA,"Unknown","Rhithropanopeus","harrisii",2020,"fall","MST1023_2020-08-31",0,3,0,0,"'3/0/0/0'","Rhithropanopeus harrisii.qpcr0839.."
"3556","qpcr0840","qpcr0840.1",NA,NA,NA,NA,"plt04","Pseudochattonella farcimen",NA,"std1E5",NA,"Standard","Pseudochattonella","farcimen",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3557","qpcr0840","qpcr0840.10",93410113,1600,56.1960916666667,10.7535388888889,"plt04","Pseudochattonella farcimen","Jun","MST0385",NA,"Unknown","Pseudochattonella","farcimen",2020,"spri","MST0385_2020-06-10",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3558","qpcr0840","qpcr0840.11",97200002,1500,55.9374666666667,12.5189833333333,"plt04","Pseudochattonella farcimen","Jun","MST0267",NA,"Unknown","Pseudochattonella","farcimen",2020,"spri","MST0267_2020-06-16",0,2,1,0,"'2/0/1/0'","Pseudochattonella farcimen.qpcr0840.."
"3559","qpcr0840","qpcr0840.12",91650035,700,55.09355,8.56722777777778,"plt04","Pseudochattonella farcimen","Jun","MST0350",NA,"Unknown","Pseudochattonella","farcimen",2020,"spri","MST0350_2020-06-17",0,0,2,1,"'0/1/2/0'","Pseudochattonella farcimen.qpcr0840.."
"3560","qpcr0840","qpcr0840.13",99000052,900,55.0001666666667,13.3,"plt04","Pseudochattonella farcimen","Jun","MST0552",NA,"Unknown","Pseudochattonella","farcimen",2020,"spri","MST0552_2020-06-25",0,3,0,0,"'3/0/0/0'","Pseudochattonella farcimen.qpcr0840.."
"3561","qpcr0840","qpcr0840.14",99150002,1601,55.0153333333333,14.9016361111111,"plt04","Pseudochattonella farcimen","Jul","MST0522",NA,"Unknown","Pseudochattonella","farcimen",2020,"spri","MST0522_2020-07-28",0,3,0,0,"'3/0/0/0'","Pseudochattonella farcimen.qpcr0840.."
"3562","qpcr0840","qpcr0840.15",96220363,0,55.1615666666667,11.6515833333333,"plt04","Pseudochattonella farcimen","Aug","MST0435",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST0435_2020-08-03",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3563","qpcr0840","qpcr0840.16",93000005,1800,56.8568333333333,10.7847694444444,"plt04","Pseudochattonella farcimen","Aug","MST1005",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1005_2020-08-03",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3564","qpcr0840","qpcr0840.17",93610032,1550,56.6627666666667,9.96781388888889,"plt04","Pseudochattonella farcimen","Aug","MST1010",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1010_2020-08-04",0,2,0,1,"'2/1/0/0'","Pseudochattonella farcimen.qpcr0840.."
"3565","qpcr0840","qpcr0840.18",93730002,1550,56.9573333333333,9.05207222222222,"plt04","Pseudochattonella farcimen","Aug","MST1013",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1013_2020-08-05",0,1,2,0,"'1/0/2/0'","Pseudochattonella farcimen.qpcr0840.."
"3566","qpcr0840","qpcr0840.19",93740007,1150,56.6207333333333,9.06791111111111,"plt04","Pseudochattonella farcimen","Aug","MST1002",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1002_2020-08-06",0,3,0,0,"'3/0/0/0'","Pseudochattonella farcimen.qpcr0840.."
"3567","qpcr0840","qpcr0840.2",NA,NA,NA,NA,"plt04","Pseudochattonella farcimen",NA,"std1E4",NA,"Standard","Pseudochattonella","farcimen",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3568","qpcr0840","qpcr0840.20",95600002,1450,54.9979444444444,10.1516333333333,"plt04","Pseudochattonella farcimen","Aug","MST1051",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1051_2020-08-10",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3569","qpcr0840","qpcr0840.21",94300001,1400,55.6749722222222,10.0834583333333,"plt04","Pseudochattonella farcimen","Aug","MST1049",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1049_2020-08-13",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3570","qpcr0840","qpcr0840.22",94400007,1200,56.1551,10.31935,"plt04","Pseudochattonella farcimen","Aug","MST1016",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1016_2020-08-18",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3571","qpcr0840","qpcr0840.23",91500007,1050,55.3376333333333,8.35006666666667,"plt04","Pseudochattonella farcimen","Aug","MST0356",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST0356_2020-08-25",0,2,1,0,"'2/0/1/0'","Pseudochattonella farcimen.qpcr0840.."
"3572","qpcr0840","qpcr0840.24",93420310,950,56.4436166666667,10.9522722222222,"plt04","Pseudochattonella farcimen","Aug","MST1052",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST1052_2020-08-26",1,0,2,0,"'0/0/2/1'","Pseudochattonella farcimen.qpcr0840.."
"3573","qpcr0840","qpcr0840.25",97200002,1650,55.862,12.75,"plt04","Pseudochattonella farcimen","Aug","MST0547",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST0547_2020-08-31",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3574","qpcr0840","qpcr0840.26",94300001,1550,56.1318333333333,11.1501472222222,"plt04","Pseudochattonella farcimen","Sep","MST0459",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST0459_2020-09-01",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
"3575","qpcr0840","qpcr0840.27",99000052,1550,55.0001666666667,13.3,"plt04","Pseudochattonella farcimen","Sep","MST0406",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST0406_2020-09-03",0,2,0,1,"'2/1/0/0'","Pseudochattonella farcimen.qpcr0840.."
"3576","qpcr0840","qpcr0840.28",99210007,1500,54.7395166666667,12.0860916666667,"plt04","Pseudochattonella farcimen","Sep","MST0439",NA,"Unknown","Pseudochattonella","farcimen",2020,"fall","MST0439_2020-09-15",3,0,0,0,"'0/0/0/3'","Pseudochattonella farcimen.qpcr0840.."
